Data,Custo Combustível,Custo Manutenção,Custo Motorista,Custo Total,KM Percorridos,Entregas,Peso (ton),Frete,Margem %,Custo/KM,Entregas/Dia,KM/Entrega,Mês,DiaSemana,DiaMes,MesNum,Trimestre,IsWeekend,IsMonthStart,IsMonthEnd,Eficiencia_Entrega,Peso_por_Entrega,Frete_por_KM,Frete_por_Entrega,Custo_por_Entrega,Custo_por_Ton,Custo_por_KM,Prop_Combustivel,Prop_Manutencao,Prop_Motorista,Peso_por_KM,roll_mean_CustoTotal_7d,roll_mean_KM_7d,roll_mean_Entregas_7d,roll_mean_CustoKM_7d,roll_mean_CustoTotal_30d,roll_mean_KM_30d,roll_mean_Entregas_30d,roll_mean_CustoKM_30d,lag_Entregas_1d,lag_CustoTotal_1d,lag_CustoKM_1d,lag_Entregas_7d,lag_CustoTotal_7d,lag_CustoKM_7d
2024-03-09,829.8202574719083,269.2807479640061,518.3233879564591,1617.4243933923735,13055.868522989616,86,41.70938829695791,2627.455382388192,38.44141353516586,0.1238848561123534,86,151.81242468592575,2024-03,5,9,3,1,1,0,0,0.006587076137337447,0.4849928871739292,0.20124707734009414,30.55180677195572,18.807260388283414,38.77842518036499,0.1238848561123534,0.5130504157486148,0.16648737898605492,0.32046220526533026,0.003194685073881782,2005.6652820313727,10934.270151940582,120.42857142857143,0.18978447393663941,1976.1014567458549,10797.027915877481,122.43333333333334,0.18779172977694406,139.0,2286.5292207733864,0.2356710810947751,124.0,1831.949582225956,0.2098751216344429
2024-03-10,1194.754774640207,373.5406596951892,583.0632944441611,2151.358728779557,13989.875276744,84,89.33464901785808,3212.741888866751,33.036676981902886,0.1537796932582993,84,166.5461342469524,2024-03,6,10,3,1,1,0,0,0.006004342307442653,1.0635077264030723,0.22964764340733165,38.246927248413705,25.611413437851873,24.082019154174976,0.1537796932582993,0.5553489330521733,0.17363011323876,0.27102095370906676,0.006385664435934114,2000.791831968809,10990.050534673679,113.57142857142857,0.18879536208253983,1977.8206050404997,10890.92303032774,121.36666666666666,0.18665327200048593,86.0,1617.4243933923735,0.1238848561123534,132.0,2185.472879217504,0.1607034762369965
2024-03-11,1108.897907718663,359.40189375894937,741.8603839379184,2210.1601854155306,13811.53905196894,124,46.14854042648133,2278.39604923506,2.9949079240388627,0.1600227300592148,124,111.38337945136244,2024-03,0,11,3,1,0,0,0,0.008978000173146731,0.37216564860065593,0.16496322681071937,18.37416168737952,17.823872463028472,47.892309593984,0.1600227300592148,0.5017273928994336,0.16261350472720532,0.33565910237336116,0.0033413032575759544,2007.3879164421483,11641.725737186338,114.0,0.1782344172930703,1987.4385747600134,10962.283269216936,120.86666666666666,0.18649892945000002,84.0,2151.358728779557,0.1537796932582993,121.0,2163.987594102158,0.2339493435855014
2024-03-12,879.4862726136689,446.3400392208866,724.4779071150975,2050.304218949653,10780.284707329183,137,51.55654562138233,3796.523254585412,45.99521505700482,0.1901901735077288,137,78.68820954254878,2024-03,1,12,3,1,0,0,0,0.012708384214273852,0.3763251505210389,0.35217281896129077,27.711848573616145,14.965724225909877,39.76806813254221,0.1901901735077288,0.42895403739851806,0.21769454264184335,0.35335141995963854,0.0047824846023158014,2015.9437402410763,11386.163158952917,113.28571428571429,0.18278213802406412,1988.3810069071462,10952.114785175654,121.2,0.18675840530652968,124.0,2210.1601854155306,0.1600227300592148,142.0,1990.4134523571547,0.1583561283907721
2024-03-13,802.208846849441,454.0374603470575,555.3563058069132,1811.6026130034115,12676.595955994522,110,42.584841862076345,3658.664810282568,50.484597334198064,0.1429092336217231,110,115.24178141813202,2024-03,2,13,3,1,0,0,0,0.008677408381702273,0.3871349260188759,0.2886157153689555,33.26058918438698,16.469114663667376,42.54102008575785,0.1429092336217231,0.4428172277359871,0.25062751460394506,0.3065552576600679,0.0033593278518858826,2020.3527125117976,11816.065514476837,113.85714285714286,0.17688305916924096,1991.4682694070393,11014.489936171232,121.3,0.18621916065926342,137.0,2050.304218949653,0.1901901735077288,106.0,1780.7398071083617,0.1842027856054853
2024-03-14,1126.1845713819337,218.1216039088178,562.8047970010131,1907.1109722917645,9434.890067910746,102,72.00014834184569,2635.062895753474,27.625599549628888,0.2021338837617292,102,92.49892223441908,2024-03,3,14,3,1,0,0,0,0.010810936774654629,0.7058838072729969,0.2792891996395015,25.833949958367395,18.697166395017298,26.487597820453,0.2021338837617292,0.5905186366940168,0.11437279061254747,0.2951085726934357,0.007631265210680863,2004.9271903722397,11921.608417133315,111.71428571428571,0.17265595020226052,1984.1950247400707,10931.736861129672,119.76666666666667,0.1870124453087577,110.0,1811.6026130034115,0.1429092336217231,117.0,2015.0896272686712,0.2317236465305921
2024-03-15,1082.7429375390468,349.84504585058846,611.1416308374146,2043.7296142270495,10052.034111827094,121,51.235058848634,3905.595055202589,47.67174821402372,0.2033150297234291,121,83.07466208121565,2024-03,4,15,3,1,0,0,0,0.012037364642210372,0.4234302384184628,0.388537783671796,32.27764508431891,16.890327390306194,39.88928011705677,0.2033150297234291,0.5297877615520811,0.17117971155049388,0.2990325268974252,0.005096984180381112,1970.2415322941913,11971.583956394872,109.14285714285714,0.16803365714921112,1994.964317380033,10963.915274140074,119.83333333333333,0.1874776247628032,102.0,1907.1109722917645,0.2021338837617292,139.0,2286.5292207733864,0.2356710810947751
2024-03-16,1091.602867216395,450.3439662856946,645.3568955573064,2187.303729059396,14274.350729647838,89,49.000521873636174,3650.401534831136,40.08046215769032,0.1532331501786883,89,160.38596325447008,2024-03,5,16,3,1,1,0,0,0.006234959591902623,0.55056766150153,0.2557315288077691,41.01574758237231,24.5764463939258,44.63837619321835,0.1532331501786883,0.4990632314634309,0.20589000069019017,0.29504676784637884,0.0034327671220703614,2051.652865960909,12145.652843060332,109.57142857142857,0.17222627058725895,2002.247566415193,11130.610401346106,118.66666666666667,0.18550857569787707,121.0,2043.7296142270495,0.2033150297234291,86.0,1617.4243933923735,0.1238848561123534
2024-03-17,1108.5081386743782,401.2545034320351,685.4764314590888,2195.239073565502,8091.013464575152,111,44.42777921116207,3332.61377167008,34.128608234569064,0.2713181832136243,111,72.89201319437075,2024-03,6,17,3,1,1,0,0,0.01371892414788219,0.4002502631636222,0.4118907707002649,30.023547492523242,19.7769285906802,49.41140683921398,0.2713181832136243,0.5049600984342638,0.1827839656572432,0.3122559359084929,0.005491003000511619,2057.9214866446155,11302.958298464782,113.42857142857143,0.18901748343801966,2004.9751482243762,10932.56087192879,117.66666666666667,0.18953223669513855,89.0,2187.303729059396,0.1532331501786883,84.0,2151.358728779557,0.1537796932582993
2024-03-18,829.6178606936362,542.5959364753289,610.6740918709318,1982.887889039897,8598.559715981277,132,45.16544785620079,2243.523822250549,11.61725721945758,0.2306069800683599,132,65.14060390894906,2024-03,0,18,3,1,0,0,0,0.015351408184636421,0.3421624837590969,0.26091856035851413,16.99639259280719,15.021877947271946,43.90276158343607,0.2306069800683599,0.4183886871664401,0.2736392407631532,0.3079720720704067,0.005252675953654927,2025.4540157338104,10558.246964752258,114.57142857142857,0.19910094772504033,1999.8696088713723,10731.752587963652,117.5,0.19234990700325832,111.0,2195.239073565502,0.2713181832136243,124.0,2210.1601854155306,0.1600227300592148
2024-03-19,943.386291417709,463.477452647578,638.7604148399444,2045.6241589052315,9455.203786022192,109,69.23353502212944,2956.4680460961445,30.808514517639825,0.2163490290848428,109,86.74498886258891,2024-03,1,19,3,1,0,0,0,0.011528043442187547,0.635170046074582,0.3126815786315201,27.123560055927932,18.76719411839662,29.54672411644702,0.2163490290848428,0.4611728343698221,0.22657018916691907,0.31225697646325873,0.007322267884324048,2024.7854357274648,10368.949690279831,110.57142857142857,0.2028379270931995,1995.2894013688563,10693.153873699115,116.26666666666667,0.19270518149268023,132.0,1982.887889039897,0.2306069800683599,137.0,2050.304218949653,0.1901901735077288
2024-03-20,846.3476238100519,265.1737708325719,724.241281440127,1835.7626760827509,8185.725427116738,118,74.41039329332978,3012.2151096935017,39.05605644911785,0.2242638960258116,118,69.370554467091,2024-03,2,20,3,1,0,0,0,0.014415338145731477,0.6305965533333032,0.36798389299926665,25.52724669231781,15.557310814260601,24.67078313705554,0.2242638960258116,0.4610332451120719,0.14444883006250783,0.3945179248254202,0.00909026254983236,2028.2368733102273,9727.396757583005,111.71428571428571,0.21446002172235504,1998.5611138266454,10636.170964202844,115.7,0.19432727110464343,109.0,2045.6241589052315,0.2163490290848428,110.0,1811.6026130034115,0.1429092336217231
2024-03-21,1145.2413703502375,228.22749896017197,511.00496086717936,1884.4738301775888,9270.04804562858,110,59.86894942322005,2465.10271673076,23.55394290925152,0.2032863067054154,110,84.27316405116892,2024-03,3,21,3,1,0,0,0,0.011866173665828197,0.5442631765747278,0.26592124491665536,22.410024697552366,17.131580274341715,31.4766477169332,0.2032863067054154,0.6077247409916605,0.12110940216063616,0.2711658568477034,0.006458321373151036,2025.0029958653452,9703.847897256983,112.85714285714286,0.21462465357145305,1983.7946858654418,10528.239338968027,115.4,0.1949008716277873,118.0,1835.7626760827509,0.2242638960258116,102.0,1907.1109722917645,0.2021338837617292
2024-03-22,1049.3192507310232,456.96771128252624,575.7310833032062,2082.0180453167554,12081.290926787846,81,63.99485407960366,2159.930788718604,3.6071870362138143,0.172334070749037,81,149.15173983688695,2024-03,4,22,3,1,0,0,0,0.006704581529478667,0.7900599269086872,0.1787831119875931,26.66581220640252,25.703926485392042,32.53414786643498,0.172334070749037,0.5039914294169248,0.21948306947214946,0.2765255011109259,0.00529702119313325,2030.4727717353032,9993.74172796566,107.14285714285714,0.21019880228939705,1982.6128713459102,10568.911063271398,114.13333333333334,0.19414672068799835,110.0,1884.4738301775888,0.2032863067054154,121.0,2043.7296142270495,0.2033150297234291
2024-03-23,932.3592099410596,210.6045242166487,714.0048757653658,1856.9686099230744,10949.971854147489,91,74.2983867991492,3553.447260943385,47.74177091824692,0.169586610327196,91,120.32936103458776,2024-03,5,23,3,1,1,0,0,0.008310523644454136,0.8164657890016396,0.3245165657295691,39.04887099937786,20.406248460693124,24.99339070366382,0.169586610327196,0.5020866830805949,0.11341307714693846,0.38450023977246645,0.006785258244386027,1983.2820404301144,9518.830460037041,107.42857142857143,0.212535010882041,1972.904434458283,10661.319975422235,113.43333333333334,0.19104319070650808,81.0,2082.0180453167554,0.172334070749037,89.0,2187.303729059396,0.1532331501786883
2024-03-24,825.4233401144095,434.3102325093853,768.5620513061598,2028.295623929955,14248.701977538823,118,40.86898950927398,2244.07010424879,9.615318162757063,0.1423495015284404,118,120.75171167405784,2024-03,6,24,3,1,1,0,0,0.008281456106388585,0.34634736872266086,0.15749294972877298,19.01754325634568,17.188945965508093,49.6292090478453,0.1423495015284404,0.40695415913539174,0.21412570602892733,0.37892013483568077,0.0028682605316398984,1959.4329761964648,10398.500247603279,108.42857142857143,0.19411091349844328,1967.6410772434688,10833.174435288085,114.53333333333333,0.18777402420312364,91.0,1856.9686099230744,0.169586610327196,111.0,2195.239073565502,0.2713181832136243
2024-03-25,924.3929286862648,576.092096569983,653.5032326346998,2153.988257890948,13722.104932169086,145,56.15653285351392,3188.581501123549,32.446818212676895,0.1569721459308547,145,94.63520642875233,2024-03,0,25,3,1,0,0,0,0.010566891939448207,0.3872864334725098,0.23236824939652478,21.990217249127923,14.855091433730674,38.356859806671004,0.1569721459308547,0.4291541169269758,0.26745368479123316,0.30339219828179087,0.0040924138921183085,1983.875886032329,11130.43527848725,110.28571428571429,0.1835916514787997,1974.1039137805478,10856.851079629329,116.1,0.187985083524974,118.0,2028.295623929955,0.1423495015284404,132.0,1982.887889039897,0.2306069800683599
2024-03-26,930.0733288106989,430.1896711503516,659.6340455795947,2019.8970455406447,10392.721461885132,92,88.65488740351732,3872.898347767321,47.84533793134303,0.194356892268164,92,112.96436371614274,2024-03,1,26,3,1,0,0,0,0.008852349246288003,0.9636400804730144,0.3726548779326967,42.096721171383926,21.95540266892005,22.783820550659307,0.194356892268164,0.4604558093017834,0.21297603860557518,0.3265681520926416,0.0085304785400682,1980.2005841231023,11264.3663750391,107.85714285714286,0.18044991764784557,1974.9520536340085,10782.859541913129,115.2,0.18919253203299852,145.0,2153.988257890948,0.1569721459308547,109.0,2045.6241589052315,0.2163490290848428
2024-03-27,1091.8424713352256,355.2679704826088,532.1516034019328,1979.262045219767,9815.964034019047,125,69.0056114847734,3752.210385196085,47.25077109138874,0.201637051476581,125,78.52771227215237,2024-03,2,27,3,1,0,0,0,0.01273435798733464,0.5520448918781872,0.382255922311054,30.01768308156868,15.834096361758137,28.68262453781032,0.201637051476581,0.5516411907014531,0.17949516656505263,0.26886364273349433,0.00702993727825628,2000.700493999819,11497.25760459657,108.85714285714286,0.17721751128366978,1983.7948940209524,10837.069278129618,114.76666666666667,0.18893759496122692,92.0,2019.8970455406447,0.194356892268164,118.0,1835.7626760827509,0.2242638960258116
2024-03-28,1055.0229885420852,457.3152873769413,634.2237100470364,2146.561985966063,10657.846857170867,106,52.71122899487466,2555.5052474985223,16.002442645451698,0.2014067207694771,106,100.54572506764973,2024-03,3,28,3,1,0,0,0,0.009945723692650035,0.4972757452346666,0.23977687817676926,24.108540070740776,20.250584773264745,40.72304946968287,0.2014067207694771,0.4914943036537893,0.21304546077253203,0.2954602355736787,0.004945767161160626,2038.1416591124582,11695.514577674041,108.28571428571429,0.17694899900710717,1988.021452901047,10873.870668917627,113.7,0.18860416880130929,125.0,1979.262045219767,0.201637051476581,110.0,1884.4738301775888,0.2032863067054154
2024-03-29,1154.8850970305307,383.30115619660666,659.7851799365069,2197.971433163644,12132.064597603654,96,66.08650233181066,3702.8972751025294,40.64184691424409,0.1811704360359069,96,126.37567289170472,2024-03,4,29,3,1,0,0,0,0.007912915335033913,0.6884010659563611,0.3052157565855635,38.571846615651346,22.895535762121295,33.259006841184465,0.1811704360359069,0.5254322597670207,0.17438859778304908,0.30017914244993027,0.005447259351459783,2054.706428804871,11702.767959219158,110.42857142857143,0.17821133690523144,2008.42888645524,10957.688702967198,112.66666666666667,0.18914714472816094,106.0,2146.561985966063,0.2014067207694771,81.0,2082.0180453167554,0.172334070749037
2024-03-30,988.8859700647796,418.246715726374,572.741151090419,1979.8738368815723,9876.445485760134,139,57.132674406045766,2000.6650122409787,1.0392132232130993,0.2004642094907683,139,71.05356464575635,2024-03,5,30,3,1,1,0,0,0.014073889255037178,0.4110264345758688,0.2025693368252312,14.39327346935956,14.24369666821275,34.65396740944552,0.2004642094907683,0.49946918416899644,0.21124917554602332,0.2892816402849804,0.005784740521113562,2072.2643183703703,11549.407049449535,117.28571428571429,0.1826224225000275,2014.896609457209,10863.461912319499,113.3,0.19114323420829574,96.0,2197.971433163644,0.1811704360359069,91.0,1856.9686099230744,0.169586610327196
2024-03-31,847.8376983753207,576.5859235106101,580.7729692848143,2005.196591170745,12369.042354943938,143,66.61224944131496,2035.3756192265143,1.4827252410165936,0.1621141341123521,143,86.49679968492265,2024-03,6,31,3,1,1,0,1,0.011561121378393739,0.4658199261630417,0.16455401807343392,14.233395938646954,14.022353784410804,30.10252030202512,0.1621141341123521,0.42282023723185463,0.2875458326876405,0.28963393008050486,0.005385400706845334,2068.964456547626,11280.884246221694,120.85714285714286,0.1854459414405863,2020.9065906982025,11004.49753200828,115.0,0.1890722167029521,139.0,1979.8738368815723,0.2004642094907683,118.0,2028.295623929955,0.1423495015284404
2024-04-01,1085.297914889198,354.44105512030967,613.1852489313868,2052.9242189408947,10865.881565338685,114,46.28707559033244,3205.10632768573,35.94832716756628,0.1889330567976705,114,95.31475057314634,2024-04,0,1,4,2,0,1,0,0.010491555546091273,0.4060269788625653,0.2949697462109075,28.114967786716928,18.008107183692058,44.35199659426465,0.1889330567976705,0.528659511576664,0.1726517968126296,0.2986886916107062,0.004259854601948231,2054.5267366976186,10872.852336674494,116.42857142857143,0.1900117858501314,2028.2724119220334,11075.734915056502,114.66666666666667,0.18837414787505968,143.0,2005.196591170745,0.1621141341123521,145.0,2153.988257890948,0.1569721459308547
2024-04-02,1104.314019446759,584.4762255295657,506.0213593333179,2194.8116043096425,11864.33026596386,149,46.63573269096387,2729.596438289059,19.5920842538403,0.1849924568103158,149,79.62637762391853,2024-04,1,2,4,2,0,0,0,0.012558652419466782,0.3129914945702273,0.23006746922071677,18.319439183148045,14.730279223554648,47.06287384512153,0.1849924568103158,0.5031475217637692,0.26629904105751584,0.23055343717871501,0.003930751390556909,2079.5145308074757,11083.082165828599,124.57142857142857,0.1886740093561531,2028.5837027584382,11017.898837334886,115.23333333333333,0.189183780560837,114.0,2052.9242189408947,0.1889330567976705,92.0,2019.8970455406447,0.194356892268164
2024-04-03,1024.5108790277984,562.1402567824255,596.6237496749535,2183.274885485177,11052.885703947217,109,47.17711810196964,2772.921682318294,21.264459093563147,0.1975298527429343,109,101.40262113713042,2024-04,2,3,4,2,0,0,0,0.00986167801962105,0.4328175972657765,0.2508776220609995,25.439648461635727,20.030044820964928,46.27825889589524,0.1975298527429343,0.46925418591994067,0.2574757125269199,0.2732701015531396,0.004268307785461104,2108.6592222739628,11259.785261532623,122.28571428571429,0.18808726667991785,2029.2266124712053,11078.001272987116,114.83333333333333,0.18796979753275142,149.0,2194.8116043096425,0.1849924568103158,125.0,1979.262045219767,0.201637051476581
2024-04-04,1108.3868719818245,278.31645391571857,563.4344020989633,1950.1377279965063,10061.260316793425,142,86.99098959634209,3128.882181357765,37.673021387137936,0.1938263862173904,142,70.85394589291143,2024-04,3,4,4,2,0,0,0,0.01411354000681061,0.6126126027911415,0.3109831256562653,22.0343815588575,13.733364281665537,22.417697936827565,0.1938263862173904,0.5683633807344145,0.14271630660755935,0.28892031265802615,0.008646132478169153,2080.5986139925976,11174.558612907273,127.42857142857143,0.18700436174390547,2027.8840883258506,10994.402525048125,114.83333333333333,0.18915213946030537,109.0,2183.274885485177,0.1975298527429343,106.0,2146.561985966063,0.2014067207694771
2024-04-05,997.5182385457564,227.74452035006615,598.2492056533744,1823.5119645491968,14639.173148735095,107,76.64494591706709,2383.564911183721,23.496441989339065,0.1245638634110122,107,136.81470232462706,2024-04,4,5,4,2,0,0,0,0.007309155982573059,0.7163079057669821,0.16282100682644593,22.27630758115627,17.042167892983148,23.791679186809134,0.1245638634110122,0.5470313647173464,0.12489335127908989,0.32807528400356384,0.005235606214801116,2027.1044041905334,11532.716977354623,129.0,0.17891770851177766,2029.3098269072116,11160.132314428394,114.86666666666666,0.18716417538715627,142.0,1950.1377279965063,0.1938263862173904,96.0,2197.971433163644,0.1811704360359069
2024-04-06,1009.0931317527976,240.31120055097065,535.9286395457754,1785.3329718495438,13345.240559118329,139,48.11909473311604,2423.5107013309566,26.332779514071667,0.133780501291128,139,96.00892488574335,2024-04,5,6,4,2,1,0,0,0.010415698344607677,0.34618053764831686,0.18160112517979737,17.435328786553644,12.844122099637007,37.10238070253761,0.133780501291128,0.5652128469388047,0.1346030148661941,0.30018413819500106,0.003605712052918969,1999.3128520431007,12028.259130691507,129.0,0.16939146448325762,2021.651271726574,11315.10400808849,115.6,0.18389940387917408,107.0,1823.5119645491968,0.1245638634110122,139.0,1979.8738368815723,0.2004642094907683
2024-04-07,971.0164073434198,207.2887302606199,767.1581842219684,1945.4633218260085,8980.792230365169,116,49.41745418828008,2969.203174037729,34.47860561254784,0.216624911469186,116,77.4206226755618,2024-04,6,7,4,2,1,0,0,0.012916455143878028,0.42601253610586276,0.33061706560791887,25.596579086532145,16.771235532982832,39.367938996084455,0.216624911469186,0.4991183315818185,0.10654980124017915,0.39433186717800217,0.005502571813341095,1990.7795278509955,11544.223398608825,125.14285714285714,0.17717871839137672,2010.2824084283282,11291.056904534122,114.83333333333333,0.18326453155832118,139.0,1785.3329718495438,0.133780501291128,143.0,2005.196591170745,0.1621141341123521
2024-04-08,810.1676506976381,237.77718430237132,678.0777360662146,1726.022571066224,14079.27583128539,101,76.54147374354382,3508.507088687726,50.80464347267994,0.1225931355951454,101,139.39877060678603,2024-04,0,8,4,2,0,0,0,0.007173664413589307,0.7578363736984537,0.24919655888064318,34.73769394740323,17.089332386794297,22.55016119560687,0.1225931355951454,0.4693841577037834,0.13776018244969307,0.3928556598465236,0.005436463825324164,1944.0792924403286,12003.279722315496,123.28571428571429,0.16770158679101602,2013.9023476841232,11325.170481477315,115.33333333333333,0.18322147420774754,116.0,1945.4633218260085,0.216624911469186,114.0,2052.9242189408947,0.1889330567976705
2024-04-09,843.1565707973218,473.2027093665428,703.7306957433468,2020.0899759072115,11412.018387746595,147,47.80819223960869,3238.9955028151758,37.63220806724033,0.177014258763922,147,77.63277814793602,2024-04,1,9,4,2,0,0,0,0.012881156952729591,0.3252257975483584,0.2838231934758339,22.033983012348134,13.742108679640895,42.25405482354934,0.177014258763922,0.4173856515567653,0.23424833300013284,0.3483660154431018,0.004189284543297063,1919.1190598114097,11938.66373971303,123.0,0.16656184421295975,2009.5267225883786,11239.241918510736,117.43333333333334,0.18399595972460164,101.0,1726.022571066224,0.1225931355951454,149.0,2194.8116043096425,0.1849924568103158
2024-04-10,812.5716742746937,228.4754593840916,736.7513715822015,1777.7985052409867,14261.86558825864,99,51.72806466674143,2594.710096473678,31.48373270458649,0.1246539938438765,99,144.05924836624888,2024-04,2,10,4,2,0,0,0,0.0069415883488274975,0.5225057037044589,0.1819334280228965,26.209192893673514,17.957560658999867,34.36816197734192,0.1246539938438765,0.45706623775372496,0.12851594751066628,0.4144178147356088,0.0036270195050307845,1861.1938626336685,12397.089437471805,121.57142857142857,0.15615100722738004,1995.1146665825604,11254.252803053725,116.6,0.182817001850757,147.0,2020.0899759072115,0.177014258763922,109.0,2183.274885485177,0.1975298527429343
2024-04-11,1054.564164505512,327.5902521175045,649.5326596787172,2031.6870763017337,13598.986791631209,147,88.16734164101996,2860.6743550178426,28.978736334039613,0.1493998859938617,147,92.51011422878372,2024-04,3,11,4,2,0,0,0,0.010809628853413075,0.5997778342926527,0.21035937447768507,19.46036976202614,13.821000519059412,23.043533336571517,0.1493998859938617,0.5190583613029267,0.16124050595124859,0.3197011327458248,0.006483375783207465,1872.8437695344148,12902.478933877204,122.28571428571429,0.14980436433830452,1994.494095160963,11348.209539197125,116.93333333333334,0.1814573256002948,99.0,1777.7985052409867,0.1246539938438765,142.0,1950.1377279965063,0.1938263862173904
2024-04-12,925.7423924305308,537.9501243877819,526.0760864262271,1989.7686032445397,10976.494531284634,143,52.76532623642159,2341.329517099997,15.015439359894351,0.1812754151676935,143,76.75870301597647,2024-04,4,12,4,2,0,0,0,0.01302783867767882,0.36898829535959154,0.21330393874172315,16.372933686013962,13.914465756954822,37.70977543717127,0.1812754151676935,0.46525128144096983,0.2703581328555462,0.264390585703484,0.004807119985896463,1896.594717919464,12379.23913138428,127.42857142857143,0.15790601458925901,2000.4329615023337,11291.539491706795,118.03333333333333,0.1827361983184938,147.0,2031.6870763017337,0.1493998859938617,107.0,1823.5119645491968,0.1245638634110122
2024-04-13,1003.4282764658813,209.30877429433036,661.1319625455643,1873.869013305776,8157.285158240822,96,73.08161751855734,2149.259628674164,12.81327819563014,0.2297172376538433,96,84.9717203983419,2024-04,5,13,4,2,1,0,0,0.011768621316740028,0.7612668491516389,0.2634773195960784,22.388121132022544,19.519468888601832,25.6407709206758,0.2297172376538433,0.5354847480484715,0.11169872216686022,0.3528165297846683,0.008959061268653494,1909.242723841783,11638.102645544637,121.28571428571429,0.17161126264107548,1999.3248962028008,11248.952661384466,117.83333333333333,0.18365564344823096,143.0,1989.7686032445397,0.1812754151676935,139.0,1785.3329718495438,0.133780501291128
2024-04-14,1163.0265895704372,525.7873930355743,676.0523354062638,2364.8663180122758,9880.741515694624,91,88.93156437002652,3565.3920814882986,33.67163375128406,0.2393409760042714,91,108.5795770955453,2024-04,6,14,4,2,1,0,0,0.009209835097442342,0.9772699381321596,0.3608425618487246,39.18013276360767,25.987541956178855,26.59197929064351,0.2393409760042714,0.49179379853825633,0.2223328181516453,0.28587338331009815,0.00900049497588487,1969.1574375826783,11766.66682916313,117.71428571428571,0.17485641471751626,2010.0294529956416,11243.24290818005,116.83333333333333,0.184856508324259,96.0,1873.869013305776,0.2297172376538433,116.0,1945.4633218260085,0.216624911469186
2024-04-15,899.71689165955,312.74190990935995,723.631842255299,1936.090643824209,11791.439502626068,101,58.71483835698963,2530.774818376389,23.4981069921384,0.164194595867029,101,116.74692576857493,2024-04,0,15,4,2,0,0,0,0.008565536038030497,0.5813350332375211,0.21462814763309948,25.057176419568204,19.169214295289198,32.97446945272446,0.164194595867029,0.464708041707391,0.16153267973632948,0.3737592785562795,0.004979446177365644,1999.1671622623903,11439.833067926085,117.71428571428571,0.18079948047064248,2001.6556834878022,11160.479200612657,117.23333333333333,0.1852218898472037,91.0,2364.8663180122758,0.2393409760042714,101.0,1726.022571066224,0.1225931355951454
2024-04-16,964.153169214252,247.2659310486625,629.4978638689038,1840.916964131818,12434.347538783031,96,40.87579954310311,2355.532775702497,21.847108937688343,0.148050949870104,96,129.5244535289899,2024-04,1,16,4,2,0,0,0,0.007720549847957336,0.42578957857399075,0.1894375855552962,24.53679974690101,19.176218376373104,45.03684294152069,0.148050949870104,0.5237352841000895,0.13431672143087336,0.34194799446903723,0.0032873296661212422,1973.5710177230485,11585.880089502718,110.42857142857143,0.17666186491438277,1989.8449465066794,11305.257003086252,116.73333333333333,0.18111298206908635,101.0,1936.090643824209,0.164194595867029,147.0,2020.0899759072115,0.177014258763922
2024-04-17,1102.2204554172197,478.6948661456603,538.2740908386692,2119.189412401549,9805.213798032417,89,52.20736452111871,3383.2361111386385,37.362059791672976,0.2161288326856066,89,110.17094155092602,2024-04,2,17,4,2,0,0,0,0.009076803610122133,0.5865996013608844,0.3450446039042558,38.013888889198185,23.81111699327583,40.59177152189521,0.2161288326856066,0.5201141761878378,0.22588583320788885,0.2539999906042734,0.00532444937932868,2022.3411473174144,10949.21554804183,109.0,0.18972969903462994,1994.3883306187342,11345.478805821293,115.3,0.18063037715632793,96.0,1840.916964131818,0.148050949870104,99.0,1777.7985052409867,0.1246539938438765
2024-04-18,891.519266196649,451.5771387119536,585.1327717396173,1928.22917664822,8975.492518509769,144,81.54385956708526,3236.103348574372,40.41509281532436,0.2148326871947936,144,62.32980915631784,2024-04,3,18,4,2,0,0,0,0.016043687820254438,0.5662768025492032,0.3605488324903281,22.47293992065536,13.390480393390416,23.646528222788945,0.2148326871947936,0.46235129983166673,0.23419266972036795,0.3034560304479653,0.009085168239951279,2007.5614473669125,10288.716366167338,108.57142857142857,0.1990772420633345,1990.4751645435006,11329.488430237543,116.46666666666667,0.18057983242665962,89.0,2119.189412401549,0.2161288326856066,147.0,2031.6870763017337,0.1493998859938617
2024-04-19,830.7919639315172,550.9888054108212,608.9246889195905,1990.705458261929,13844.511657595094,101,83.23044179775184,3266.379252026928,39.054674774014345,0.1437902258668566,101,137.07437284747618,2024-04,4,19,4,2,0,0,0,0.007295309686462754,0.8240637801757608,0.23593315046507932,32.34038863392998,19.709955032296325,23.91799701243086,0.1437902258668566,0.4173354528584434,0.27678067748499857,0.305883869656558,0.006011800477779341,2007.6952837979682,10698.433098497404,102.57142857142857,0.19372221502035777,1995.6399239494735,11518.114637920156,115.9,0.17789737675469444,144.0,1928.22917664822,0.2148326871947936,143.0,1989.7686032445397,0.1812754151676935
